logt,num,r,r-i
9.6,81,-0.319,0.639
9.6,82,-0.451,0.65
9.6,83,-0.569,0.6679999999999999
9.6,84,-0.6809999999999999,0.687
9.6,85,-0.8029999999999999,0.7070000000000001
9.6,86,-0.927,0.725
9.6,87,-1.043,0.742
9.6,88,-1.146,0.763
9.6,89,-1.246,0.7979999999999999
9.6,90,-1.3319999999999999,0.8370000000000001
9.6,91,-1.422,0.878
9.6,92,-1.511,0.9159999999999999
9.6,93,-1.5919999999999999,0.9520000000000001
9.6,94,-1.624,1.0170000000000001
9.6,95,-1.5919999999999999,1.13
9.6,96,-1.495,1.2830000000000001
9.6,97,-1.473,1.385
9.6,98,-1.445,1.485
9.6,99,-1.265,1.636
9.6,100,-1.136,1.7719999999999998
9.6,101,-0.991,1.9040000000000001
9.6,102,-0.8340000000000001,2.049
9.6,103,-0.657,2.1830000000000003
9.6,104,-0.5770000000000001,2.237
9.6,105,-0.473,2.295
9.6,106,-0.43700000000000006,2.323
9.6,107,-0.392,2.359
9.65,0,12.263,1.5830000000000002
9.65,1,11.289000000000001,1.3840000000000001
9.65,2,10.671,1.287
9.65,3,10.187999999999999,1.218
9.65,4,9.78,1.162
9.65,5,9.391,1.1159999999999999
9.65,6,9.023,1.03
9.65,7,8.982999999999999,1.02
9.65,8,8.542,0.903
9.65,9,8.115,0.813
9.65,10,7.702000000000001,0.7340000000000001
9.65,11,6.852,0.6
9.65,12,6.587000000000001,0.5660000000000001
9.65,13,6.015,0.499
9.65,14,6.002000000000001,0.498
9.65,15,5.892,0.485
9.65,16,5.482,0.43799999999999994
9.65,17,5.209,0.41100000000000003
9.65,18,5.0489999999999995,0.39799999999999996
9.65,19,4.849,0.382
9.65,20,4.681,0.369
9.65,21,4.539,0.36
9.65,22,4.51,0.358
9.65,23,4.468,0.355
9.65,24,4.337,0.34700000000000003
9.65,25,4.221,0.34
9.65,26,4.119,0.335
9.65,27,4.03,0.33
9.65,28,3.9610000000000003,0.32799999999999996
9.65,29,3.952,0.327
9.65,30,3.9,0.325
9.65,31,3.847,0.322
9.65,32,3.842,0.322
9.65,33,3.82,0.322
9.65,34,3.795,0.321
9.65,35,3.761,0.32
9.65,36,3.699,0.318
9.65,37,3.656,0.318
9.65,38,3.588,0.318
9.65,39,3.534,0.318
9.65,40,3.114,0.307
9.65,41,3.09,0.306
9.65,42,3.08,0.306
9.65,43,2.995,0.314
9.65,44,2.84,0.34600000000000003
9.65,45,2.912,0.386
9.65,46,2.991,0.40700000000000003
9.65,47,3.062,0.426
9.65,48,3.111,0.44299999999999995
9.65,49,3.1210000000000004,0.447
9.65,50,3.03,0.469
9.65,51,2.8960000000000004,0.478
9.65,52,2.748,0.484
9.65,53,2.6069999999999998,0.488
9.65,54,2.455,0.49200000000000005
9.65,55,2.306,0.49700000000000005
9.65,56,2.153,0.501
9.65,57,2.006,0.505
9.65,58,1.859,0.511
9.65,59,1.714,0.516
9.65,60,1.5659999999999998,0.521
9.65,61,1.4269999999999998,0.527
9.65,62,1.354,0.531
9.65,63,1.2590000000000001,0.535
9.65,64,1.112,0.542
9.65,65,0.9740000000000001,0.55
9.65,66,0.8340000000000001,0.5579999999999999
9.65,67,0.747,0.561
9.65,68,0.861,0.5539999999999999
9.65,69,0.7190000000000001,0.561
9.65,70,0.584,0.569
9.65,71,0.44,0.5770000000000001
9.65,72,0.29600000000000004,0.589
9.65,73,0.165,0.6
9.65,74,0.022000000000000002,0.613
9.65,75,-0.114,0.625
9.65,76,-0.248,0.638
9.65,77,-0.38,0.65
9.65,78,-0.499,0.6659999999999999
9.65,79,-0.612,0.687
9.65,80,-0.735,0.706
9.65,81,-0.86,0.725
9.65,82,-0.9790000000000001,0.741
9.65,83,-1.084,0.763
9.65,84,-1.185,0.795
9.65,85,-1.272,0.8370000000000001
9.65,86,-1.3619999999999999,0.877
9.65,87,-1.452,0.915
9.65,88,-1.5319999999999998,0.955
9.65,89,-1.565,1.023
9.65,90,-1.5330000000000001,1.139
9.65,91,-1.4280000000000002,1.298
9.65,92,-1.415,1.3969999999999998
9.65,93,-1.376,1.5019999999999998
9.65,94,-1.158,1.675
9.65,95,-1.061,1.798
9.65,96,-0.872,1.955
9.65,97,-0.747,2.084
9.65,98,-0.489,2.258
9.65,99,-0.442,2.299
9.65,100,-0.406,2.3040000000000003
9.65,101,-0.37200000000000005,2.33
9.65,102,-0.32899999999999996,2.364
9.7,0,12.262,1.584
9.7,1,11.286,1.3840000000000001
9.7,2,10.665999999999999,1.287
9.7,3,10.181000000000001,1.218
9.7,4,9.773,1.163
9.7,5,9.388,1.1159999999999999
9.7,6,9.062999999999999,1.04
9.7,7,8.979,1.02
9.7,8,8.537,0.903
9.7,9,8.109,0.812
9.7,10,7.9510000000000005,0.782
9.7,11,7.695,0.733
9.7,12,6.917000000000001,0.61
9.7,13,6.84,0.599
9.7,14,6.745,0.586
9.7,15,6.162999999999999,0.515
9.7,16,5.98,0.496
9.7,17,5.617999999999999,0.452
9.7,18,5.301,0.42
9.7,19,5.1770000000000005,0.409
9.7,20,5.146,0.406
9.7,21,4.944,0.39
9.7,22,4.771,0.37799999999999995
9.7,23,4.624,0.36700000000000005
9.7,24,4.495,0.358
9.7,25,4.459,0.35600000000000004
9.7,26,4.412,0.353
9.7,27,4.293,0.34600000000000003
9.7,28,4.187,0.341
9.7,29,4.093,0.336
9.7,30,4.019,0.33299999999999996
9.7,31,4.011,0.332
9.7,32,3.9619999999999997,0.331
9.7,33,3.912,0.32899999999999996
9.7,34,3.835,0.327
9.7,35,3.785,0.325
9.7,36,3.772,0.325
9.7,37,3.7310000000000003,0.324
9.7,38,3.6639999999999997,0.32299999999999995
9.7,39,3.609,0.322
9.7,40,3.1689999999999996,0.32
9.7,41,2.997,0.335
9.7,42,2.969,0.33899999999999997
9.7,43,2.967,0.33899999999999997
9.7,44,2.951,0.373
9.7,45,3.032,0.397
9.7,46,3.116,0.42
9.7,47,3.182,0.44299999999999995
9.7,48,3.1919999999999997,0.449
9.7,49,3.0989999999999998,0.47
9.7,50,2.96,0.48
9.7,51,2.8110000000000004,0.486
9.7,52,2.6660000000000004,0.49
9.7,53,2.5140000000000002,0.494
9.7,54,2.362,0.498
9.7,55,2.208,0.503
9.7,56,2.059,0.507
9.7,57,1.91,0.512
9.7,58,1.766,0.517
9.7,59,1.6219999999999999,0.523
9.7,60,1.482,0.529
9.7,61,1.3430000000000002,0.535
9.7,62,1.206,0.542
9.7,63,1.062,0.5489999999999999
9.7,64,0.925,0.556
9.7,65,0.8109999999999999,0.562
9.7,66,0.932,0.5539999999999999
9.7,67,0.795,0.561
9.7,68,0.657,0.569
9.7,69,0.516,0.5770000000000001
9.7,70,0.349,0.591
9.7,71,0.215,0.601
9.7,72,0.073,0.614
9.7,73,-0.046,0.626
9.7,74,-0.172,0.637
9.7,75,-0.302,0.65
9.7,76,-0.429,0.665
9.7,77,-0.5589999999999999,0.6890000000000001
9.7,78,-0.67,0.706
9.7,79,-0.79,0.7240000000000001
9.7,80,-0.9229999999999999,0.741
9.7,81,-1.056,0.768
9.7,82,-1.143,0.8029999999999999
9.7,83,-1.2309999999999999,0.845
9.7,84,-1.3130000000000002,0.8809999999999999
9.7,85,-1.403,0.92
9.7,86,-1.484,0.96
9.7,87,-1.506,1.035
9.7,88,-1.4780000000000002,1.14
9.7,89,-1.382,1.281
9.7,90,-1.3619999999999999,1.392
9.7,91,-1.329,1.4909999999999999
9.7,92,-1.126,1.659
9.7,93,-1.015,1.785
9.7,94,-0.848,1.931
9.7,95,-0.713,2.064
9.7,96,-0.513,2.209
9.7,97,-0.314,2.356
9.7,98,-0.309,2.36
9.75,0,12.26,1.5830000000000002
9.75,1,11.282,1.3840000000000001
9.75,2,10.66,1.287
9.75,3,10.173,1.218
9.75,4,9.764,1.163
9.75,5,9.385,1.115
9.75,6,9.103,1.05
9.75,7,8.974,1.0190000000000001
9.75,8,8.531,0.902
9.75,9,8.103,0.812
9.75,10,7.686,0.731
9.75,11,7.0889999999999995,0.635
9.75,12,6.8260000000000005,0.598
9.75,13,6.315,0.5329999999999999
9.75,14,5.9510000000000005,0.491
9.75,15,5.755,0.467
9.75,16,5.434,0.433
9.75,17,5.176,0.409
9.75,18,5.138999999999999,0.406
9.75,19,5.039,0.39899999999999997
9.75,20,4.862,0.385
9.75,21,4.709,0.374
9.75,22,4.5760000000000005,0.365
9.75,23,4.458,0.358
9.75,24,4.399,0.354
9.75,25,4.365,0.35200000000000004
9.75,26,4.255,0.34600000000000003
9.75,27,4.157,0.341
9.75,28,4.079,0.33799999999999997
9.75,29,4.072,0.33799999999999997
9.75,30,4.025,0.337
9.75,31,3.977,0.335
9.75,32,3.9019999999999997,0.332
9.75,33,3.855,0.331
9.75,34,3.778,0.32799999999999996
9.75,35,3.715,0.32799999999999996
9.75,36,3.668,0.327
9.75,37,3.3360000000000003,0.326
9.75,38,3.133,0.33799999999999997
9.75,39,3.037,0.365
9.75,40,3.128,0.402
9.75,41,3.208,0.428
9.75,42,3.261,0.45
9.75,43,3.168,0.473
9.75,44,3.01,0.483
9.75,45,2.9939999999999998,0.483
9.75,46,2.8739999999999997,0.488
9.75,47,2.725,0.493
9.75,48,2.573,0.496
9.75,49,2.418,0.5
9.75,50,2.263,0.505
9.75,51,2.1109999999999998,0.509
9.75,52,1.962,0.513
9.75,53,1.819,0.519
9.75,54,1.6769999999999998,0.524
9.75,55,1.537,0.531
9.75,56,1.395,0.537
9.75,57,1.255,0.544
9.75,58,1.112,0.551
9.75,59,0.975,0.5579999999999999
9.75,60,0.875,0.563
9.75,61,1.003,0.5539999999999999
9.75,62,0.866,0.562
9.75,63,0.727,0.569
9.75,64,0.5820000000000001,0.578
9.75,65,0.419,0.59
9.75,66,0.285,0.601
9.75,67,0.146,0.613
9.75,68,0.023,0.625
9.75,69,-0.10800000000000001,0.637
9.75,70,-0.23399999999999999,0.6509999999999999
9.75,71,-0.364,0.665
9.75,72,-0.491,0.687
9.75,73,-0.61,0.706
9.75,74,-0.7290000000000001,0.7240000000000001
9.75,75,-0.863,0.741
9.75,76,-0.991,0.768
9.75,77,-1.084,0.802
9.75,78,-1.173,0.8440000000000001
9.75,79,-1.2570000000000001,0.8809999999999999
9.75,80,-1.347,0.9209999999999999
9.75,81,-1.429,0.96
9.75,82,-1.4509999999999998,1.035
9.75,83,-1.4240000000000002,1.143
9.75,84,-1.3130000000000002,1.2990000000000002
9.75,85,-1.3090000000000002,1.401
9.75,86,-1.26,1.5090000000000001
9.75,87,-1.041,1.6869999999999998
9.75,88,-0.9420000000000001,1.8090000000000002
9.75,89,-0.7440000000000001,1.973
9.75,90,-0.615,2.101
9.75,91,-0.379,2.266
9.75,92,-0.183,2.415
9.75,93,-0.17800000000000002,2.42
9.8,0,12.258,1.5819999999999999
9.8,1,11.277999999999999,1.383
9.8,2,10.652999999999999,1.286
9.8,3,10.165,1.219
9.8,4,9.755,1.1640000000000001
9.8,5,9.381,1.114
9.8,6,9.142999999999999,1.06
9.8,7,8.968,1.018
9.8,8,8.524,0.9009999999999999
9.8,9,8.095,0.809
9.8,10,7.6770000000000005,0.73
9.8,11,7.261,0.6609999999999999
9.8,12,6.81,0.596
9.8,13,6.472,0.5529999999999999
9.8,14,6.037999999999999,0.501
9.8,15,5.919,0.486
9.8,16,5.9,0.484
9.8,17,5.567,0.447
9.8,18,5.301,0.42100000000000004
9.8,19,5.095,0.40299999999999997
9.8,20,4.954,0.39299999999999996
9.8,21,4.796,0.381
9.8,22,4.657,0.37200000000000005
9.8,23,4.534,0.364
9.8,24,4.42,0.358
9.8,25,4.329,0.353
9.8,26,4.323,0.35200000000000004
9.8,27,4.221,0.34700000000000003
9.8,28,4.14,0.344
9.8,29,4.133,0.344
9.8,30,4.0889999999999995,0.342
9.8,31,4.043,0.341
9.8,32,3.972,0.33899999999999997
9.8,33,3.926,0.337
9.8,34,3.853,0.335
9.8,35,3.792,0.33399999999999996
9.8,36,3.53,0.332
9.8,37,3.503,0.332
9.8,38,3.2680000000000002,0.341
9.8,39,3.1430000000000002,0.366
9.8,40,3.198,0.39899999999999997
9.8,41,3.2680000000000002,0.424
9.8,42,3.324,0.449
9.8,43,3.24,0.473
9.8,44,3.0869999999999997,0.484
9.8,45,2.948,0.489
9.8,46,2.7969999999999997,0.494
9.8,47,2.647,0.49700000000000005
9.8,48,2.498,0.501
9.8,49,2.345,0.505
9.8,50,2.201,0.509
9.8,51,2.06,0.513
9.8,52,1.919,0.519
9.8,53,1.784,0.524
9.8,54,1.649,0.53
9.8,55,1.5019999999999998,0.536
9.8,56,1.369,0.542
9.8,57,1.234,0.5479999999999999
9.8,58,1.1,0.556
9.8,59,0.982,0.561
9.8,60,0.9309999999999999,0.564
9.8,61,1.038,0.556
9.8,62,1.069,0.555
9.8,63,0.9329999999999999,0.562
9.8,64,0.7979999999999999,0.569
9.8,65,0.648,0.578
9.8,66,0.524,0.588
9.8,67,0.38299999999999995,0.599
9.8,68,0.254,0.609
9.8,69,0.128,0.62
9.8,70,-0.024,0.635
9.8,71,-0.14,0.647
9.8,72,-0.293,0.6629999999999999
9.8,73,-0.40700000000000003,0.6829999999999999
9.8,74,-0.535,0.703
9.8,75,-0.664,0.723
9.8,76,-0.7929999999999999,0.7390000000000001
9.8,77,-0.897,0.76
9.8,78,-0.993,0.7879999999999999
9.8,79,-1.084,0.828
9.8,80,-1.171,0.867
9.8,81,-1.255,0.905
9.8,82,-1.3419999999999999,0.9440000000000001
9.8,83,-1.3969999999999998,1.0
9.8,84,-1.3840000000000001,1.095
9.8,85,-1.31,1.236
9.8,86,-1.254,1.3530000000000002
9.8,87,-1.249,1.445
9.8,88,-1.136,1.568
9.8,89,-0.9570000000000001,1.725
9.8,90,-0.878,1.824
9.8,91,-0.68,1.986
9.8,92,-0.56,2.1
9.8,93,-0.359,2.248
9.8,94,-0.161,2.392
9.8,95,-0.039,2.483
9.85,0,12.255,1.581
9.85,1,11.273,1.383
9.85,2,10.645999999999999,1.287
9.85,3,10.155,1.219
9.85,4,9.745,1.166
9.85,5,9.377,1.114
9.85,6,9.183,1.07
9.85,7,8.974,1.021
9.85,8,8.962,1.018
9.85,9,8.517000000000001,0.898
9.85,10,8.088,0.809
9.85,11,7.666,0.727
9.85,12,7.433,0.6859999999999999
9.85,13,6.792000000000001,0.593
9.85,14,6.629,0.573
9.85,15,6.186,0.517
9.85,16,5.881,0.48100000000000004
9.85,17,5.7,0.46
9.85,18,5.431,0.433
9.85,19,5.202000000000001,0.413
9.85,20,5.045,0.4
9.85,21,4.8839999999999995,0.389
9.85,22,4.74,0.379
9.85,23,4.611000000000001,0.371
9.85,24,4.492,0.364
9.85,25,4.378,0.358
9.85,26,4.325,0.355
9.85,27,4.277,0.353
9.85,28,4.245,0.35100000000000003
9.85,29,4.2,0.349
9.85,30,4.1930000000000005,0.349
9.85,31,4.1530000000000005,0.348
9.85,32,4.109,0.34600000000000003
9.85,33,4.041,0.344
9.85,34,3.998,0.34299999999999997
9.85,35,3.929,0.342
9.85,36,3.87,0.34
9.85,37,3.603,0.33799999999999997
9.85,38,3.375,0.34700000000000003
9.85,39,3.359,0.35
9.85,40,3.248,0.365
9.85,41,3.2680000000000002,0.396
9.85,42,3.3289999999999997,0.42200000000000004
9.85,43,3.387,0.44799999999999995
9.85,44,3.313,0.474
9.85,45,3.1639999999999997,0.485
9.85,46,3.022,0.49
9.85,47,2.8689999999999998,0.495
9.85,48,2.716,0.498
9.85,49,2.5660000000000003,0.502
9.85,50,2.4130000000000003,0.506
9.85,51,2.2680000000000002,0.51
9.85,52,2.123,0.514
9.85,53,1.982,0.52
9.85,54,1.845,0.525
9.85,55,1.7069999999999999,0.531
9.85,56,1.5619999999999998,0.5379999999999999
9.85,57,1.425,0.5429999999999999
9.85,58,1.288,0.55
9.85,59,1.151,0.556
9.85,60,1.026,0.562
9.85,61,0.978,0.565
9.85,62,1.0959999999999999,0.5579999999999999
9.85,63,1.128,0.556
9.85,64,0.992,0.563
9.85,65,0.855,0.569
9.85,66,0.7070000000000001,0.579
9.85,67,0.58,0.588
9.85,68,0.442,0.599
9.85,69,0.308,0.611
9.85,70,0.18100000000000002,0.621
9.85,71,0.037000000000000005,0.634
9.85,72,-0.085,0.647
9.85,73,-0.23800000000000002,0.6629999999999999
9.85,74,-0.353,0.682
9.85,75,-0.47700000000000004,0.703
9.85,76,-0.605,0.723
9.85,77,-0.737,0.7390000000000001
9.85,78,-0.845,0.76
9.85,79,-0.943,0.7879999999999999
9.85,80,-1.033,0.828
9.85,81,-1.12,0.867
9.85,82,-1.205,0.905
9.85,83,-1.296,0.945
9.85,84,-1.349,1.002
9.85,85,-1.334,1.101
9.85,86,-1.276,1.2309999999999999
9.85,87,-1.203,1.361
9.85,88,-1.202,1.4509999999999998
9.85,89,-1.047,1.5959999999999999
9.85,90,-0.912,1.732
9.85,91,-0.816,1.8430000000000002
9.85,92,-0.615,2.008
9.85,93,-0.47100000000000003,2.134
9.85,94,-0.266,2.285
9.85,95,-0.047,2.441
9.85,96,0.11599999999999999,2.553
9.9,0,12.253,1.581
9.9,1,11.267999999999999,1.382
9.9,2,10.638,1.287
9.9,3,10.144,1.22
9.9,4,9.732999999999999,1.166
9.9,5,9.373,1.114
9.9,6,9.222000000000001,1.079
9.9,7,9.013,1.03
9.9,8,8.956,1.016
9.9,9,8.915,1.005
9.9,10,8.51,0.897
9.9,11,8.079,0.807
9.9,12,7.654,0.725
9.9,13,7.607,0.715
9.9,14,6.9510000000000005,0.615
9.9,15,6.772,0.591
9.9,16,6.3389999999999995,0.535
9.9,17,5.984,0.49200000000000005
9.9,18,5.837999999999999,0.474
9.9,19,5.836,0.474
9.9,20,5.561,0.446
9.9,21,5.3260000000000005,0.425
9.9,22,5.122999999999999,0.408
9.9,23,4.984,0.396
9.9,24,4.9719999999999995,0.396
9.9,25,4.823,0.385
9.9,26,4.689,0.37799999999999995
9.9,27,4.563,0.37
9.9,28,4.4430000000000005,0.363
9.9,29,4.387,0.361
9.9,30,4.336,0.358
9.9,31,4.274,0.35600000000000004
9.9,32,4.256,0.355
9.9,33,4.235,0.354
9.9,34,4.151,0.35200000000000004
9.9,35,4.111000000000001,0.35100000000000003
9.9,36,4.07,0.35
9.9,37,4.004,0.348
9.9,38,3.949,0.34700000000000003
9.9,39,3.697,0.345
9.9,40,3.48,0.354
9.9,41,3.353,0.37799999999999995
9.9,42,3.3819999999999997,0.41200000000000003
9.9,43,3.4539999999999997,0.44799999999999995
9.9,44,3.387,0.473
9.9,45,3.345,0.47700000000000004
9.9,46,3.241,0.486
9.9,47,3.096,0.49200000000000005
9.9,48,2.9410000000000003,0.496
9.9,49,2.785,0.499
9.9,50,2.634,0.503
9.9,51,2.481,0.507
9.9,52,2.336,0.512
9.9,53,2.186,0.515
9.9,54,2.045,0.52
9.9,55,1.906,0.527
9.9,56,1.765,0.532
9.9,57,1.621,0.539
9.9,58,1.482,0.545
9.9,59,1.341,0.551
9.9,60,1.202,0.557
9.9,61,1.07,0.564
9.9,62,1.025,0.565
9.9,63,1.153,0.5579999999999999
9.9,64,1.187,0.556
9.9,65,1.05,0.563
9.9,66,0.912,0.57
9.9,67,0.765,0.578
9.9,68,0.637,0.589
9.9,69,0.501,0.599
9.9,70,0.361,0.611
9.9,71,0.233,0.621
9.9,72,0.098,0.633
9.9,73,-0.031,0.6459999999999999
9.9,74,-0.184,0.662
9.9,75,-0.299,0.682
9.9,76,-0.42,0.7020000000000001
9.9,77,-0.547,0.722
9.9,78,-0.6809999999999999,0.738
9.9,79,-0.7929999999999999,0.7609999999999999
9.9,80,-0.893,0.7879999999999999
9.9,81,-0.983,0.828
9.9,82,-1.069,0.867
9.9,83,-1.155,0.905
9.9,84,-1.251,0.945
9.9,85,-1.3,1.006
9.9,86,-1.284,1.107
9.9,87,-1.242,1.227
9.9,88,-1.153,1.368
9.9,89,-1.1540000000000001,1.459
9.9,90,-0.9590000000000001,1.6219999999999999
9.9,91,-0.867,1.739
9.9,92,-0.753,1.8630000000000002
9.9,93,-0.5489999999999999,2.031
9.9,94,-0.382,2.168
9.9,95,-0.172,2.323
9.95,0,12.25,1.58
9.95,1,11.262,1.382
9.95,2,10.629000000000001,1.287
9.95,3,10.131,1.22
9.95,4,9.72,1.168
9.95,5,9.368,1.113
9.95,6,9.262,1.089
9.95,7,9.052,1.0390000000000001
9.95,8,8.966000000000001,1.0190000000000001
9.95,9,8.854,0.9890000000000001
9.95,10,8.502,0.895
9.95,11,8.068999999999999,0.805
9.95,12,7.64,0.722
9.95,13,7.124,0.6409999999999999
9.95,14,6.747000000000001,0.588
9.95,15,6.496,0.555
9.95,16,6.1339999999999995,0.51
9.95,17,5.83,0.474
9.95,18,5.792999999999999,0.47
9.95,19,5.691,0.45899999999999996
9.95,20,5.452999999999999,0.43700000000000006
9.95,21,5.242000000000001,0.419
9.95,22,5.0569999999999995,0.40399999999999997
9.95,23,4.913,0.39299999999999996
9.95,24,4.907,0.39299999999999996
9.95,25,4.768,0.384
9.95,26,4.635,0.376
9.95,27,4.5089999999999995,0.37
9.95,28,4.45,0.36700000000000005
9.95,29,4.396,0.365
9.95,30,4.328,0.361
9.95,31,4.309,0.361
9.95,32,4.29,0.36
9.95,33,4.209,0.358
9.95,34,4.14,0.35600000000000004
9.95,35,4.018,0.353
9.95,36,3.792,0.353
9.95,37,3.585,0.361
9.95,38,3.463,0.384
9.95,39,3.4789999999999996,0.415
9.95,40,3.5380000000000003,0.44799999999999995
9.95,41,3.4760000000000004,0.473
9.95,42,3.335,0.486
9.95,43,3.181,0.493
9.95,44,3.022,0.498
9.95,45,2.872,0.501
9.95,46,2.7239999999999998,0.504
9.95,47,2.575,0.508
9.95,48,2.427,0.511
9.95,49,2.279,0.516
9.95,50,2.134,0.521
9.95,51,1.999,0.527
9.95,52,1.857,0.5329999999999999
9.95,53,1.73,0.5379999999999999
9.95,54,1.588,0.544
9.95,55,1.445,0.55
9.95,56,1.315,0.556
9.95,57,1.187,0.562
9.95,58,1.077,0.5670000000000001
9.95,59,1.22,0.5579999999999999
9.95,60,1.242,0.556
9.95,61,1.109,0.564
9.95,62,0.9690000000000001,0.5710000000000001
9.95,63,0.818,0.579
9.95,64,0.662,0.593
9.95,65,0.522,0.603
9.95,66,0.359,0.616
9.95,67,0.233,0.626
9.95,68,0.08900000000000001,0.639
9.95,69,-0.057999999999999996,0.653
9.95,70,-0.183,0.672
9.95,71,-0.29,0.6890000000000001
9.95,72,-0.42100000000000004,0.711
9.95,73,-0.537,0.727
9.95,74,-0.6679999999999999,0.746
9.95,75,-0.769,0.765
9.95,76,-0.873,0.802
9.95,77,-0.9640000000000001,0.8440000000000001
9.95,78,-1.045,0.879
9.95,79,-1.143,0.9229999999999999
9.95,80,-1.228,0.9570000000000001
9.95,81,-1.249,1.028
9.95,82,-1.229,1.129
9.95,83,-1.195,1.235
9.95,84,-1.105,1.3880000000000001
9.95,85,-1.104,1.4669999999999999
9.95,86,-0.88,1.645
9.95,87,-0.823,1.7380000000000002
9.95,88,-0.6970000000000001,1.8730000000000002
9.95,89,-0.525,2.0180000000000002
9.95,90,-0.33299999999999996,2.168
9.95,91,-0.158,2.299
10.05,0,12.245999999999999,1.578
10.05,1,11.255999999999998,1.381
10.05,2,10.62,1.286
10.05,3,10.12,1.22
10.05,4,9.711,1.168
10.05,5,9.362,1.112
10.05,6,9.301,1.0979999999999999
10.05,7,9.091000000000001,1.048
10.05,8,9.004,1.028
10.05,9,8.793,0.973
10.05,10,8.493,0.892
10.05,11,8.057,0.802
10.05,12,7.96,0.784
10.05,13,7.625,0.7190000000000001
10.05,14,7.296,0.6659999999999999
10.05,15,6.803999999999999,0.594
10.05,16,6.718,0.584
10.05,17,6.653,0.5760000000000001
10.05,18,6.284,0.527
10.05,19,5.979,0.491
10.05,20,5.742000000000001,0.46399999999999997
10.05,21,5.581,0.45
10.05,22,5.3660000000000005,0.43
10.05,23,5.172000000000001,0.414
10.05,24,4.997,0.401
10.05,25,4.832,0.39
10.05,26,4.827,0.389
10.05,27,4.709,0.382
10.05,28,4.574,0.375
10.05,29,4.513,0.373
10.05,30,4.455,0.37
10.05,31,4.383,0.36700000000000005
10.05,32,4.362,0.366
10.05,33,4.345,0.36700000000000005
10.05,34,4.27,0.364
10.05,35,4.206,0.363
10.05,36,3.886,0.359
10.05,37,3.8339999999999996,0.36200000000000004
10.05,38,3.6889999999999996,0.36700000000000005
10.05,39,3.572,0.389
10.05,40,3.576,0.418
10.05,41,3.622,0.44799999999999995
10.05,42,3.5660000000000003,0.475
10.05,43,3.429,0.488
10.05,44,3.278,0.494
10.05,45,3.1189999999999998,0.499
10.05,46,2.966,0.502
10.05,47,2.815,0.505
10.05,48,2.6639999999999997,0.508
10.05,49,2.515,0.513
10.05,50,2.367,0.516
10.05,51,2.22,0.522
10.05,52,2.081,0.527
10.05,53,1.939,0.5329999999999999
10.05,54,1.806,0.539
10.05,55,1.663,0.545
10.05,56,1.517,0.551
10.05,57,1.3840000000000001,0.557
10.05,58,1.248,0.563
10.05,59,1.133,0.568
10.05,60,1.272,0.5589999999999999
10.05,61,1.295,0.5579999999999999
10.05,62,1.16,0.565
10.05,63,1.021,0.5720000000000001
10.05,64,0.872,0.581
10.05,65,0.716,0.593
10.05,66,0.574,0.604
10.05,67,0.415,0.618
10.05,68,0.28600000000000003,0.627
10.05,69,0.142,0.64
10.05,70,-0.003,0.654
10.05,71,-0.129,0.672
10.05,72,-0.24,0.6890000000000001
10.05,73,-0.364,0.7120000000000001
10.05,74,-0.485,0.7290000000000001
10.05,75,-0.617,0.747
10.05,76,-0.72,0.767
10.05,77,-0.8240000000000001,0.8029999999999999
10.05,78,-0.914,0.843
10.05,79,-0.997,0.88
10.05,80,-1.091,0.9259999999999999
10.05,81,-1.181,0.9590000000000001
10.05,82,-1.199,1.033
10.05,83,-1.177,1.137
10.05,84,-1.135,1.25
10.05,85,-1.0590000000000002,1.393
10.05,86,-1.0390000000000001,1.485
10.05,87,-0.815,1.661
10.05,88,-0.758,1.758
10.05,89,-0.627,1.895
10.05,90,-0.452,2.043
10.1,0,-0.23600000000000002,2.204
10.1,1,-0.044000000000000004,2.345
10.1,2,12.243,1.578
10.1,3,11.249,1.38
10.1,4,10.616,1.287
10.1,5,10.117,1.22
10.1,6,9.708,1.168
10.1,7,9.356,1.111
10.1,8,9.341000000000001,1.1079999999999999
10.1,9,9.13,1.058
10.1,10,9.043,1.038
10.1,11,8.731,0.956
10.1,12,8.482000000000001,0.889
10.1,13,8.045,0.8
10.1,14,7.666,0.727
10.1,15,7.607,0.715
10.1,16,7.468999999999999,0.6920000000000001
10.1,17,6.975,0.617
10.1,18,6.686,0.58
10.1,19,6.442,0.5479999999999999
10.1,20,6.129,0.509
10.1,21,5.858,0.478
10.1,22,5.686,0.46
10.1,23,5.49,0.442
10.1,24,5.29,0.425
10.1,25,5.109,0.41100000000000003
10.1,26,4.939,0.39899999999999997
10.1,27,4.7669999999999995,0.38799999999999996
10.1,28,4.7219999999999995,0.386
10.1,29,4.6419999999999995,0.381
10.1,30,4.577,0.379
10.1,31,4.515,0.376
10.1,32,4.438,0.374
10.1,33,4.415,0.37200000000000005
10.1,34,4.399,0.37200000000000005
10.1,35,4.33,0.37
10.1,36,4.272,0.369
10.1,37,3.984,0.36700000000000005
10.1,38,3.79,0.375
10.1,39,3.681,0.397
10.1,40,3.674,0.419
10.1,41,3.675,0.42100000000000004
10.1,42,3.7060000000000004,0.44799999999999995
10.1,43,3.655,0.475
10.1,44,3.522,0.488
10.1,45,3.375,0.496
10.1,46,3.216,0.5
10.1,47,3.0610000000000004,0.503
10.1,48,2.907,0.507
10.1,49,2.7539999999999996,0.51
10.1,50,2.602,0.513
